1395422704.63263,4.62431,17.4193,1.982
1395422717.45007,4.60909,17.2905,2.099
1395422730.11578,4.606,17.292,2.222
1395422742.69052,4.60247,17.2736,2.348
1395422755.56564,4.60029,17.2653,2.482
1395422768.22763,4.60019,17.263,2.625
1395422780.81262,4.60069,17.2692,2.763
1395422793.4364,4.60393,17.2876,2.943
1395422806.46301,4.60565,17.2986,3.082
1395422819.0177,4.60709,17.308,3.223
1395422831.62543,4.60691,17.2973,3.353
1395422843.75864,4.60634,17.2817,3.484
1395422856.43225,4.60629,17.2822,3.621
1395422869.37228,4.60892,17.2965,3.744
1395423150.25128,4.97636,20.4368,0.464
1395423163.08307,4.98322,20.4302,0.586
1395423175.08865,4.97558,20.3309,0.686
1395423187.83258,4.96787,20.2259,0.867
1395423200.39053,4.95706,20.0675,0.996
1395423213.19794,4.85537,19.0779,1.109
1395423225.62512,4.77711,18.4634,1.229
1395423238.5072,4.73282,18.0702,1.335
1395423250.8793,4.667,17.5648,1.485
1395423263.6666,4.63956,17.4302,1.611
1395423276.38046,4.62919,17.4229,1.738
1395423289.15753,4.61908,17.3784,1.894
1395423301.01996,4.61533,17.3701,2.01
1395423313.95676,4.60488,17.2836,2.188
1395423326.36377,4.6028,17.28,2.334
1395423338.82648,4.60145,17.2768,2.476
1395423351.33609,4.60019,17.2706,2.599
1395423363.92773,4.59978,17.268,2.789
1395423376.66998,4.60108,17.2747,2.932
1395423389.35846,4.60311,17.2853,3.05
1395423401.77643,4.60606,17.3038,3.184
1395423414.53903,4.60684,17.2979,3.363
1395423427.09561,4.6076,17.2917,3.466
1395423439.81332,4.60783,17.2907,3.652
1395423452.40488,4.6086,17.2936,3.771
1395423464.87454,4.60876,17.2941,3.807
1395423747.69601,4.96608,20.4115,0.513
1395423760.26138,4.97701,20.4052,0.638
1395423772.78067,4.96672,20.2487,0.778
1395423785.35132,4.92257,19.7533,0.98
1395423797.82083,4.81195,18.6761,1.107
1395423810.48459,4.76239,18.3197,1.233
1395423823.41046,4.70765,17.9287,1.36
1395423835.98166,4.66055,17.5024,1.483
1395423848.67368,4.63278,17.3875,1.609
1395423861.38205,4.62168,17.37,1.74
1395423874.38202,4.61617,17.3673,1.873
1395423886.79602,4.61054,17.3488,2.005
1395423899.38864,4.60391,17.2957,2.185
1395423911.94189,4.60252,17.3005,2.332
1395423924.66455,4.6005,17.2802,2.466
1395423937.20483,4.6003,17.2807,2.583
1395423949.82776,4.59955,17.2742,2.785
1395423962.56918,4.59978,17.2725,2.92
1395423975.4144,4.60087,17.2766,3.058
1395423988.00656,4.603,17.2875,3.19
1395424000.66147,4.60704,17.2992,3.313
1395424013.36856,4.60733,17.2989,3.449
1395424026.10788,4.60751,17.2989,3.593
1395424038.8009,4.60781,17.2923,3.735
1395424051.44965,4.60806,17.2898,3.865
1395424376.49561,4.97689,20.374,0.503
1395424389.30014,4.97599,20.3326,0.631
1395424402.04181,4.97615,20.3216,0.769
1395424414.72485,4.97243,20.2758,0.911
1395424427.94415,4.95992,20.1455,1.099
1395424440.47867,4.92179,19.7412,1.211
1395424452.97409,4.79208,18.5357,1.379
1395424465.36697,4.72254,17.9957,1.505
1395424477.74957,4.67336,17.6126,1.649
1395424490.41074,4.64574,17.4714,1.774
1395424503.21423,4.62638,17.3989,1.908
1395424515.68106,4.61725,17.3674,2.04
1395424528.41129,4.6108,17.3308,2.168
1395424540.80969,4.60631,17.3105,2.297
1395424553.358,4.60258,17.2945,2.468
1395424566.18808,4.60224,17.2957,2.595
1395424578.79279,4.60149,17.2839,2.714
1395424591.4624,4.60144,17.2861,2.868
1395424604.37775,4.60097,17.2782,2.989
1395424616.76752,4.60294,17.286,3.1
1395424629.56186,4.60725,17.3042,3.278
1395424642.13531,4.60763,17.2932,3.394
1395424654.57944,4.60777,17.2974,3.529
1395424667.16803,4.60762,17.2897,3.706
1395424680.08667,4.60788,17.2903,3.729
1395424970.25638,4.96846,20.3666,0.499
1395424982.91422,4.9764,20.3611,0.633
1395424995.54575,4.97722,20.3412,0.765
1395425007.93002,4.96701,20.2135,0.899
1395425020.42419,4.96221,20.174,1.007
1395425032.95499,4.91154,19.6646,1.183
1395425045.47949,4.83658,18.9332,1.319
1395425058.52686,4.75136,18.1678,1.456
1395425071.17111,4.69736,17.8106,1.594
1395425083.97723,4.6527,17.5214,1.75
1395425096.54425,4.63628,17.4662,1.878
1395425109.37225,4.6152,17.3211,2.053
1395425121.93396,4.60981,17.3157,2.186
1395425134.63223,4.60605,17.3188,2.317
1395425147.23166,4.60448,17.3056,2.451
1395425159.62881,4.60325,17.2949,2.592
1395425172.42453,4.60222,17.2939,2.717
1395425184.83511,4.60162,17.2853,2.867
1395425197.23407,4.60166,17.2873,3.047
1395425209.92557,4.60235,17.2834,3.198
1395425221.99103,4.6059,17.2965,3.377
1395425234.58432,4.60725,17.299,3.511
1395425247.31744,4.6074,17.2969,3.652
1395425260.28366,4.60738,17.2905,3.784
1395425272.57599,4.6079,17.2936,3.797
1395425576.3028,4.96857,20.3334,0.458
1395425589.18283,4.97799,20.3459,0.621
1395425601.95822,4.97539,20.2967,0.752
1395425614.26172,4.97284,20.2699,0.868
1395425626.66245,4.96003,20.1385,1.006
1395425639.32071,4.96197,20.1382,1.155
1395425651.81815,4.90005,19.5672,1.336
1395425664.24362,4.82149,18.7817,1.458
1395425677.3381,4.74814,18.1533,1.591
1395425690.31894,4.69101,17.8244,1.777
1395425703.07816,4.64995,17.4997,1.913
1395425715.59772,4.62507,17.3313,2.044
1395425728.35013,4.61442,17.3162,2.177
1395425741.15546,4.60945,17.3105,2.321
1395425753.77606,4.6081,17.3324,2.522
1395425766.43567,4.6046,17.3015,2.675
1395425779.41714,4.6033,17.2961,2.833
1395425791.76584,4.60214,17.2912,2.983
1395425804.37143,4.60229,17.2904,3.155
1395425816.94626,4.60293,17.2931,3.394
1395425829.40683,4.60382,17.2932,3.575
1395425841.90717,4.60715,17.2946,3.762
1395425854.56628,4.60731,17.2908,3.913
1395425867.12546,4.60756,17.2908,3.96
1395426178.26025,5.05889,21.1092,0.536
1395426190.85043,5.06099,21.114,0.665
1395426203.39697,5.06114,21.1053,0.799
1395426215.92484,5.04585,20.8983,0.928
1395426228.44803,5.03553,20.7652,1.028
1395426240.83984,5.02266,20.6284,1.145
1395426253.75668,5.0115,20.5506,1.333
1395426266.71722,5.00734,20.5356,1.452
1395426279.427,4.99337,20.3482,1.613
1395426292.30826,4.97969,20.2394,1.732
1395426305.00037,4.97353,20.2067,1.857
1395426317.53745,4.93725,19.8316,1.978
1395426330.47266,4.88038,19.272,2.089
1395426343.18573,4.77738,18.2656,2.192
1395426355.68207,4.71518,17.8913,2.303
1395426368.5437,4.67898,17.7067,2.425
1395426381.37732,4.62715,17.3231,2.613
1395426393.72495,4.61707,17.313,2.708
1395426406.34961,4.61226,17.3145,2.808
1395426418.92664,4.61081,17.3353,2.981
1395426431.76236,4.60603,17.2954,3.104
1395426444.6467,4.60364,17.2863,3.228
1395426456.74225,4.60181,17.2769,3.361
1395426469.34384,4.60357,17.2848,3.55
1395426481.81546,4.60679,17.2934,3.69
1395426494.37436,4.60733,17.2937,3.792
1395426506.55774,4.60761,17.296,3.888
1395426825.32025,5.08938,21.3517,0.508
1395426837.98535,5.08987,21.3389,0.657
1395426850.44611,5.08729,21.3069,0.801
1395426863.14658,5.08725,21.3065,0.902
1395426876.15167,5.08602,21.2957,1.026
1395426888.64276,5.08582,21.2928,1.157
1395426901.27921,5.08561,21.29,1.383
1395426914.26321,5.08445,21.2776,1.534
1395426926.95981,5.08294,21.2633,1.689
1395426939.6933,5.08266,21.2612,1.847
1395426952.2522,5.075,21.1706,2.002
1395426964.74384,5.06186,20.9554,2.168
1395426977.33365,5.0494,20.9091,2.362
1395426989.99863,5.03401,20.6962,2.498
1395427002.59891,5.02247,20.5383,2.663
1395427014.99173,4.98808,19.9042,2.824
1395427027.70016,4.85913,18.9767,3.036
1395427040.71658,4.75233,17.7227,3.197
1395427053.3309,4.67919,17.3732,3.336
1395427066.17392,4.63769,17.3289,3.56
1395427078.97571,4.62616,17.2953,3.726
1395427091.81061,4.61427,17.249,3.891
1395427104.28171,4.62399,17.2617,3.929
1395427423.44595,5.0962,21.3903,0.491
1395427435.94763,5.09642,21.3868,0.678
1395427448.58197,5.0967,21.3872,0.839
1395427461.25702,5.09673,21.3863,0.968
1395427473.75723,5.09662,21.3839,1.116
1395427486.16736,5.09712,21.3872,1.305
1395427498.51904,5.09735,21.3879,1.454
1395427510.94791,5.09718,21.3857,1.583
1395427523.55304,5.09633,21.3758,1.78
1395427535.9639,5.09591,21.3717,1.912
1395427548.0863,5.09433,21.351,2.069
1395427560.70056,5.08495,21.2514,2.215
1395427573.40311,5.07735,21.1721,2.389
1395427585.98547,5.07574,21.1628,2.546
1395427598.72025,5.05672,20.9594,2.717
1395427611.42789,5.02258,20.6657,2.98
1395427623.52023,5.01265,20.576,3.185
1395427636.46887,4.96952,20.1266,3.352
1395427648.90714,4.96605,20.2308,3.553
1395427661.6882,4.98186,19.3568,3.659
1395427674.40048,4.95003,17.4948,3.707
1395427687.07285,4.69912,17.305,3.773
1395427699.66318,4.63808,17.2398,3.893
1395427712.28638,4.62136,17.2195,4.009
1395427724.85272,4.6272,17.2639,4.076
1395428069.74612,5.11132,21.5288,0.438
1395428082.50665,5.11274,21.5294,0.585
1395428094.9953,5.11349,21.531,0.754
1395428107.83252,5.1141,21.5336,0.908
1395428120.58151,5.11427,21.5313,1.051
1395428133.35059,5.10792,21.4691,1.19
1395428145.95718,5.10549,21.4421,1.387
1395428158.58237,5.09456,21.3262,1.537
1395428171.24069,5.09193,21.3106,1.643
1395428184.07111,5.08804,21.2794,1.799
1395428196.62045,5.08552,21.2585,1.946
1395428209.54507,5.08027,21.2064,2.138
1395428222.36783,5.07775,21.1855,2.264
1395428235.1232,5.06984,21.1027,2.414
