1395374175.49728,NaN,NaN
1395374198.03232,NaN,NaN
1395374207.10312,NaN,NaN
1395374238.58713,NaN,NaN
1395374261.11179,NaN,NaN
1395374270.18707,NaN,NaN
1395374301.68811,NaN,NaN
1395374320.7851,NaN,NaN
1395374325.36343,NaN,NaN
1395374334.43903,NaN,NaN
1395374352.49927,NaN,NaN
1395374366.0719,NaN,NaN
1395374370.64661,NaN,NaN
1395374388.69443,NaN,NaN
1395374397.76703,NaN,NaN
1395374429.27673,NaN,NaN
1395374451.8006,NaN,NaN
1395374460.87854,NaN,NaN
1395374474.42914,NaN,NaN
1395374479.008,NaN,NaN
1395374492.58267,NaN,NaN
1395374515.11731,NaN,NaN
1395374524.18503,NaN,NaN
1395374555.69141,NaN,NaN
1395374578.25867,NaN,NaN
1395374587.32776,NaN,NaN
1395374618.8652,NaN,NaN
1395374642.2623,NaN,NaN
1395374651.35593,NaN,NaN
1395374655.936,NaN,NaN
1395374673.97412,NaN,NaN
1395374683.03159,NaN,NaN
1395374705.55792,NaN,NaN
1395374714.62451,NaN,NaN
1395374746.13312,NaN,NaN
1395374768.65161,NaN,NaN
1395374777.72131,NaN,NaN
1395374809.21701,NaN,NaN
1395374831.73398,NaN,NaN
1395374840.8132,NaN,NaN
1395374872.30746,NaN,NaN
1395374894.83096,NaN,NaN
1395374904.55615,NaN,NaN
1395374922.99344,NaN,NaN
1395374936.56232,NaN,NaN
1395374945.63782,NaN,NaN
1395374959.2045,NaN,NaN
1395374968.26941,NaN,NaN
1395374977.33508,NaN,NaN
1395374999.862,NaN,NaN
1395375022.39859,NaN,NaN
1395375031.48428,NaN,NaN
1395375062.99319,NaN,NaN
1395375085.54678,NaN,NaN
1395375094.62949,NaN,NaN
1395375126.13699,NaN,NaN
1395375148.68213,NaN,NaN
1395375157.75797,NaN,NaN
1395375189.2872,NaN,NaN
1395375211.83435,NaN,NaN
1395375220.93011,NaN,NaN
1395375253.33066,NaN,NaN
1395375257.90344,NaN,NaN
1395375275.93277,NaN,NaN
1395375280.51703,NaN,NaN
1395375285.09753,NaN,NaN
1395375316.59061,NaN,NaN
1395375339.11203,NaN,NaN
1395375348.17938,NaN,NaN
1395375379.66971,NaN,NaN
1395375402.19955,NaN,NaN
1395375411.27319,NaN,NaN
1395375442.77686,NaN,NaN
1395375465.30322,NaN,NaN
1395375474.37387,NaN,NaN
1395375505.87537,NaN,NaN
1395375524.94714,NaN,NaN
1395375529.54962,NaN,NaN
1395375538.61887,NaN,NaN
1395375556.68134,NaN,NaN
1395375570.24091,NaN,NaN
1395375583.78915,NaN,NaN
1395375592.85959,NaN,NaN
1395375601.9328,NaN,NaN
1395375633.42612,NaN,NaN
1395375656.01111,NaN,NaN
1395375665.08508,NaN,NaN
1395375696.6167,NaN,NaN
1395375719.15591,NaN,NaN
1395375728.22586,NaN,NaN
1395375759.74435,NaN,NaN
1395375782.28244,NaN,NaN
1395375791.3627,NaN,NaN
1395375822.87488,NaN,NaN
1395375845.90707,NaN,NaN
1395375855.19461,NaN,NaN
1395375859.88968,NaN,NaN
1395375886.92865,NaN,NaN
1395375909.46094,NaN,NaN
1395375918.53113,NaN,NaN
1395375950.01379,NaN,NaN
1395375972.51913,NaN,NaN
1395375981.58594,NaN,NaN
1395376013.07376,NaN,NaN
1395376035.59393,NaN,NaN
1395376044.67972,NaN,NaN
1395376076.1893,NaN,NaN
1395376098.7355,NaN,NaN
1395376107.82874,NaN,NaN
1395376126.34396,NaN,NaN
1395376140.46954,NaN,NaN
1395376163.01389,NaN,NaN
1395376172.09528,NaN,NaN
1395376190.1525,NaN,NaN
1395376203.71539,NaN,NaN
1395376226.23218,NaN,NaN
1395376235.30029,NaN,NaN
1395376253.35553,NaN,NaN
1395376266.91492,NaN,NaN
1395376275.97928,NaN,NaN
1395376280.56189,NaN,NaN
1395376289.63309,NaN,NaN
1395376298.70706,NaN,NaN
1395376316.75809,NaN,NaN
1395376330.32916,NaN,NaN
1395376352.8511,NaN,NaN
1395376361.9339,NaN,NaN
1395376379.9873,NaN,NaN
1395376393.55087,NaN,NaN
1395376416.0784,NaN,NaN
1395376425.15015,NaN,NaN
1395376443.20789,NaN,NaN
1395376456.77838,NaN,NaN
1395376461.7887,NaN,NaN
1395376480.25806,NaN,NaN
1395376489.35291,NaN,NaN
1395376493.93185,NaN,NaN
1395376507.47717,NaN,NaN
1395376521.06665,NaN,NaN
1395376543.58484,NaN,NaN
1395376552.65839,NaN,NaN
1395376584.14563,NaN,NaN
1395376606.66077,NaN,NaN
1395376615.71991,NaN,NaN
1395376647.207,NaN,NaN
1395376669.72464,NaN,NaN
1395376678.79846,NaN,NaN
1395376710.29675,NaN,NaN
1395376728.33295,NaN,NaN
1395376732.91861,NaN,NaN
1395376741.98685,NaN,NaN
1395376774.51239,NaN,NaN
1395376797.06509,NaN,NaN
1395376806.15665,NaN,NaN
1395376837.66473,NaN,NaN
1395376860.19077,NaN,NaN
1395376869.27304,NaN,NaN
1395376878.3465,NaN,NaN
1395376900.87991,NaN,NaN
1395376923.40155,NaN,NaN
1395376932.47891,NaN,NaN
1395376941.561,NaN,NaN
1395376964.09409,NaN,NaN
1395376986.62442,NaN,NaN
1395376995.71222,NaN,NaN
1395377004.77853,NaN,NaN
1395377027.30493,NaN,NaN
1395377049.86661,NaN,NaN
1395377058.94666,NaN,NaN
1395377063.5314,NaN,NaN
1395377068.12442,NaN,NaN
1395377091.50732,NaN,NaN
1395377100.56885,NaN,NaN
1395377114.11063,NaN,NaN
1395377123.17365,NaN,NaN
1395377154.66675,NaN,NaN
1395377177.19733,NaN,NaN
1395377186.2634,NaN,NaN
1395377217.75156,NaN,NaN
1395377240.2674,NaN,NaN
1395377249.33936,NaN,NaN
1395377280.82428,NaN,NaN
1395377303.33795,NaN,NaN
1395377312.41483,NaN,NaN
1395377330.45282,NaN,NaN
1395377344.00336,NaN,NaN
1395377367.18826,NaN,NaN
1395377376.65472,NaN,NaN
1395377403.69107,NaN,NaN
1395377408.26959,NaN,NaN
1395377430.81339,NaN,NaN
1395377439.88351,NaN,NaN
1395377471.37872,NaN,NaN
1395377489.43588,NaN,NaN
1395377494.0275,NaN,NaN
1395377503.09674,NaN,NaN
1395377534.59497,NaN,NaN
1395377552.6456,NaN,NaN
1395377557.23764,NaN,NaN
1395377566.30762,NaN,NaN
1395377597.81696,NaN,NaN
1395377615.86353,NaN,NaN
1395377620.44485,NaN,NaN
1395377629.52078,NaN,NaN
1395377661.04483,NaN,NaN
1395377665.6333,NaN,NaN
1395377679.19006,NaN,NaN
1395377683.77881,NaN,NaN
1395377692.86404,NaN,NaN
1395377707.03738,NaN,NaN
1395377725.31073,NaN,NaN
1395377743.34918,NaN,NaN
1395377747.92917,NaN,NaN
1395377757.0209,NaN,NaN
1395377788.5097,NaN,NaN
1395377811.06567,NaN,NaN
1395377820.1358,NaN,NaN
1395377851.63162,NaN,NaN
1395377874.14566,NaN,NaN
1395377883.2114,NaN,NaN
1395377914.69949,NaN,NaN
1395377932.7453,NaN,NaN
1395377937.32581,NaN,NaN
1395377946.39539,NaN,NaN
1395377977.90167,NaN,NaN
1395378001.43509,NaN,NaN
1395378010.52127,NaN,NaN
1395378033.08441,NaN,NaN
1395378042.16699,NaN,NaN
1395378064.69553,NaN,NaN
1395378073.7673,NaN,NaN
1395378078.3396,NaN,NaN
1395378082.91498,NaN,NaN
1395378105.44714,NaN,NaN
1395378110.02441,NaN,NaN
1395378128.07446,NaN,NaN
1395378137.14468,NaN,NaN
1395378168.65479,NaN,NaN
1395378173.2341,NaN,NaN
1395378191.28949,NaN,NaN
1395378200.36688,NaN,NaN
1395378231.88882,NaN,NaN
1395378236.47086,NaN,NaN
1395378254.51389,NaN,NaN
1395378263.5994,NaN,NaN
1395378268.17477,NaN,NaN
1395378295.19232,NaN,NaN
1395378299.76627,NaN,NaN
1395378313.72369,NaN,NaN
1395378318.42361,NaN,NaN
1395378327.70312,NaN,NaN
1395378359.37119,NaN,NaN
1395378381.90231,NaN,NaN
1395378390.98495,NaN,NaN
1395378422.50299,NaN,NaN
1395378443.54138,NaN,NaN
1395378461.62579,NaN,NaN
1395378493.11218,NaN,NaN
1395378506.66266,NaN,NaN
1395378524.69897,NaN,NaN
1395378533.76428,NaN,NaN
1395378556.29105,NaN,NaN
1395378569.83865,NaN,NaN
1395378587.88455,NaN,NaN
1395378615.92291,NaN,NaN
1395378620.51489,NaN,NaN
1395378634.09821,NaN,NaN
1395378647.66263,NaN,NaN
1395378652.25485,NaN,NaN
1395378683.79373,NaN,NaN
1395378697.35489,NaN,NaN
1395378715.39832,NaN,NaN
1395378724.47845,NaN,NaN
1395378747.02017,NaN,NaN
1395378760.57263,NaN,NaN
1395378778.62784,NaN,NaN
1395378787.69968,NaN,NaN
1395378810.25058,NaN,NaN
1395378823.80664,NaN,NaN
1395378841.87918,NaN,NaN
1395378850.94238,NaN,NaN
1395378868.99976,NaN,NaN
1395378873.57858,NaN,NaN
1395378887.1438,NaN,NaN
1395378905.19836,NaN,NaN
1395378914.27972,NaN,NaN
1395378919.25266,NaN,NaN
1395378937.76993,NaN,NaN
1395378951.31586,NaN,NaN
1395378969.36322,NaN,NaN
1395379000.85181,NaN,NaN
1395379014.42041,NaN,NaN
1395379032.46457,NaN,NaN
1395379063.95358,NaN,NaN
1395379077.50848,NaN,NaN
1395379095.56854,NaN,NaN
1395379127.1066,NaN,NaN
1395379136.17068,NaN,NaN
1395379140.75061,NaN,NaN
1395379158.79865,NaN,NaN
1395379190.30667,NaN,NaN
1395379204.33185,NaN,NaN
1395379222.94183,NaN,NaN
1395379249.98627,NaN,NaN
1395379254.57721,NaN,NaN
1395379268.12985,NaN,NaN
1395379286.18405,NaN,NaN
1395379317.68436,NaN,NaN
1395379326.75461,NaN,NaN
1395379331.34137,NaN,NaN
1395379349.39435,NaN,NaN
1395379380.89868,NaN,NaN
1395379389.97522,NaN,NaN
1395379394.56412,NaN,NaN
1395379412.61313,NaN,NaN
1395379444.13956,NaN,NaN
1395379453.20697,NaN,NaN
1395379457.79175,NaN,NaN
1395379471.35382,NaN,NaN
1395379475.92908,NaN,NaN
1395379507.46332,NaN,NaN
1395379516.53702,NaN,NaN
1395379521.12576,NaN,NaN
1395379526.11169,NaN,NaN
1395379540.004,NaN,NaN
1395379571.62726,NaN,NaN
1395379585.18314,NaN,NaN
1395379603.22412,NaN,NaN
1395379634.71893,NaN,NaN
1395379648.26294,NaN,NaN
1395379666.3103,NaN,NaN
1395379697.7937,NaN,NaN
1395379711.34048,NaN,NaN
1395379729.39713,NaN,NaN
1395379738.46219,NaN,NaN
1395379761.00775,NaN,NaN
1395379774.55685,NaN,NaN
1395379792.60806,NaN,NaN
1395379825.11664,NaN,NaN
1395379829.70792,NaN,NaN
1395379838.77319,NaN,NaN
1395379856.84848,NaN,NaN
1395379879.39871,NaN,NaN
1395379883.97653,NaN,NaN
1395379888.55975,NaN,NaN
1395379902.10431,NaN,NaN
1395379920.13211,NaN,NaN
1395379933.6925,NaN,NaN
1395379951.74286,NaN,NaN
1395379965.30475,NaN,NaN
1395379983.35031,NaN,NaN
1395379996.92111,NaN,NaN
1395380014.9772,NaN,NaN
1395380028.53442,NaN,NaN
1395380046.5932,NaN,NaN
1395380060.16028,NaN,NaN
1395380073.70929,NaN,NaN
1395380078.2981,NaN,NaN
1395380091.86212,NaN,NaN
1395380109.9115,NaN,NaN
1395380123.47159,NaN,NaN
1395380132.93497,NaN,NaN
1395380142.23376,NaN,NaN
1395380156.02011,NaN,NaN
1395380174.07001,NaN,NaN
1395380205.57727,NaN,NaN
1395380219.12067,NaN,NaN
1395380237.16916,NaN,NaN
1395380268.66394,NaN,NaN
1395380282.21045,NaN,NaN
1395380300.25204,NaN,NaN
1395380331.72833,NaN,NaN
1395380340.79517,NaN,NaN
1395380345.37857,NaN,NaN
1395380363.42163,NaN,NaN
1395380394.92288,NaN,NaN
1395380408.47119,NaN,NaN
1395380426.52762,NaN,NaN
1395380436.05984,NaN,NaN
1395380459.14594,NaN,NaN
1395380472.71948,NaN,NaN
1395380481.8028,NaN,NaN
1395380490.88171,NaN,NaN
1395380522.38449,NaN,NaN
1395380535.92715,NaN,NaN
1395380553.97278,NaN,NaN
1395380563.04721,NaN,NaN
1395380585.59814,NaN,NaN
1395380599.14709,NaN,NaN
1395380617.2049,NaN,NaN
1395380626.28015,NaN,NaN
1395380648.82581,NaN,NaN
1395380662.38293,NaN,NaN
1395380675.94745,NaN,NaN
1395380680.54248,NaN,NaN
1395380689.60962,NaN,NaN
1395380712.13171,NaN,NaN
1395380725.70398,NaN,NaN
1395380739.25784,NaN,NaN
1395380743.83087,NaN,NaN
1395380752.90729,NaN,NaN
1395380775.86646,NaN,NaN
1395380789.7717,NaN,NaN
1395380807.94412,NaN,NaN
1395380817.0162,NaN,NaN
1395380839.5358,NaN,NaN
1395380853.09113,NaN,NaN
1395380871.13419,NaN,NaN
1395380902.62119,NaN,NaN
1395380916.17239,NaN,NaN
1395380934.21188,NaN,NaN
1395380943.26843,NaN,NaN
1395380965.78766,NaN,NaN
1395380979.33008,NaN,NaN
1395380997.38727,NaN,NaN
1395381028.90555,NaN,NaN
1395381042.45767,NaN,NaN
1395381060.99414,NaN,NaN
1395381093.09686,NaN,NaN
1395381106.65909,NaN,NaN
1395381124.71863,NaN,NaN
1395381156.20508,NaN,NaN
1395381169.75131,NaN,NaN
1395381187.80518,NaN,NaN
1395381219.31644,NaN,NaN
1395381232.87198,NaN,NaN
1395381250.93237,NaN,NaN
1395381277.96823,NaN,NaN
1395381282.54614,NaN,NaN
1395381296.10596,NaN,NaN
1395381314.1694,NaN,NaN
1395381345.70325,NaN,NaN
1395381359.25369,NaN,NaN
1395381377.33282,NaN,NaN
1395381409.66547,NaN,NaN
1395381423.22223,NaN,NaN
1395381441.26971,NaN,NaN
1395381472.75711,NaN,NaN
1395381486.29898,NaN,NaN
1395381504.33698,NaN,NaN
1395381535.82959,NaN,NaN
1395381544.89603,NaN,NaN
1395381549.47528,NaN,NaN
1395381567.51288,NaN,NaN
1395381599.00391,NaN,NaN
1395381612.56534,NaN,NaN
1395381630.6076,NaN,NaN
1395381648.6463,NaN,NaN
1395381662.20679,NaN,NaN
1395381676.22195,NaN,NaN
1395381680.99744,NaN,NaN
1395381685.76624,NaN,NaN
1395381695.02402,NaN,NaN
1395381722.06302,NaN,NaN
1395381726.65265,NaN,NaN
1395381740.19711,NaN,NaN
1395381758.2485,NaN,NaN
1395381789.75095,NaN,NaN
1395381803.30746,NaN,NaN
1395381821.37027,NaN,NaN
1395381852.90152,NaN,NaN
1395381866.46713,NaN,NaN
1395381880.05966,NaN,NaN
1395381884.63617,NaN,NaN
1395381916.14398,NaN,NaN
1395381929.71793,NaN,NaN
1395381947.77917,NaN,NaN
1395381952.35541,NaN,NaN
1395381979.38138,NaN,NaN
1395381992.9444,NaN,NaN
1395382011.50031,NaN,NaN
1395382043.35196,NaN,NaN
1395382056.89703,NaN,NaN
1395382074.93155,NaN,NaN
1395382106.41968,NaN,NaN
1395382119.96518,NaN,NaN
1395382138.01556,NaN,NaN
1395382147.06998,NaN,NaN
1395382169.59534,NaN,NaN
1395382183.14548,NaN,NaN
1395382201.18732,NaN,NaN
1395382232.6759,NaN,NaN
1395382246.2272,NaN,NaN
1395382255.30051,NaN,NaN
1395382264.367,NaN,NaN
1395382296.35492,NaN,NaN
1395382310.45703,NaN,NaN
1395382328.52744,NaN,NaN
1395382342.09259,NaN,NaN
1395382360.14761,NaN,NaN
1395382373.70508,NaN,NaN
1395382391.73737,NaN,NaN
1395382423.24896,NaN,NaN
1395382436.81464,NaN,NaN
1395382454.86212,NaN,NaN
1395382481.8884,NaN,NaN
1395382486.47165,NaN,NaN
1395382500.11136,NaN,NaN
1395382518.16138,NaN,NaN
1395382549.6875,NaN,NaN
1395382558.74652,NaN,NaN
1395382563.32416,NaN,NaN
1395382581.38977,NaN,NaN
1395382612.9227,NaN,NaN
1395382626.87073,NaN,NaN
1395382645.36069,NaN,NaN
1395382676.85535,NaN,NaN
1395382690.40268,NaN,NaN
1395382708.45047,NaN,NaN
1395382742.93393,NaN,NaN
1395382747.50674,NaN,NaN
1395382752.08203,NaN,NaN
1395382774.60727,NaN,NaN
1395382806.08926,NaN,NaN
1395382815.15759,NaN,NaN
1395382837.68246,NaN,NaN
1395382860.20029,NaN,NaN
1395382869.26645,NaN,NaN
1395382878.32431,NaN,NaN
1395382900.84698,NaN,NaN
1395382933.35687,NaN,NaN
1395382942.42328,NaN,NaN
1395382960.49136,NaN,NaN
1395382965.08514,NaN,NaN
1395382996.57831,NaN,NaN
1395383005.64667,NaN,NaN
1395383028.20697,NaN,NaN
1395383041.77554,NaN,NaN
1395383059.82275,NaN,NaN
1395383068.892,NaN,NaN
1395383082.45401,NaN,NaN
1395383091.51553,NaN,NaN
1395383105.09982,NaN,NaN
1395383123.13153,NaN,NaN
1395383132.1969,NaN,NaN
1395383154.76099,NaN,NaN
1395383163.82068,NaN,NaN
1395383168.39771,NaN,NaN
1395383186.44882,NaN,NaN
1395383195.54333,NaN,NaN
1395383218.09021,NaN,NaN
1395383231.6568,NaN,NaN
1395383250.20245,NaN,NaN
1395383259.48904,NaN,NaN
1395383282.15619,NaN,NaN
1395383295.71002,NaN,NaN
1395383313.75006,NaN,NaN
1395383322.80789,NaN,NaN
1395383345.3367,NaN,NaN
1395383349.90952,NaN,NaN
1395383376.90637,NaN,NaN
1395383385.96857,NaN,NaN
1395383408.5011,NaN,NaN
1395383439.9823,NaN,NaN
1395383449.04449,NaN,NaN
1395383467.08273,NaN,NaN
1395383471.65747,NaN,NaN
1395383485.21109,NaN,NaN
1395383489.7901,NaN,NaN
1395383503.33463,NaN,NaN
1395383512.40192,NaN,NaN
1395383534.92545,NaN,NaN
1395383567.47067,NaN,NaN
1395383576.54388,NaN,NaN
1395383590.12714,NaN,NaN
1395383599.20349,NaN,NaN
1395383630.71027,NaN,NaN
1395383639.77344,NaN,NaN
1395383662.31299,NaN,NaN
1395383671.37891,NaN,NaN
1395383684.94122,NaN,NaN
1395383694.00812,NaN,NaN
1395383703.07242,NaN,NaN
1395383725.61411,NaN,NaN
1395383734.68411,NaN,NaN
1395383757.22009,NaN,NaN
1395383766.28021,NaN,NaN
1395383770.86716,NaN,NaN
1395383788.95663,NaN,NaN
1395383798.03653,NaN,NaN
1395383820.56833,NaN,NaN
1395383829.64636,NaN,NaN
1395383852.19351,NaN,NaN
1395383861.26938,NaN,NaN
1395383884.67349,NaN,NaN
1395383893.74445,NaN,NaN
1395383916.2627,NaN,NaN
1395383947.75433,NaN,NaN
1395383952.33337,NaN,NaN
1395383956.90854,NaN,NaN
1395383979.44156,NaN,NaN
1395384010.92209,NaN,NaN
1395384019.97635,NaN,NaN
1395384042.50739,NaN,NaN
1395384074.00644,NaN,NaN
1395384083.06607,NaN,NaN
1395384105.58652,NaN,NaN
1395384137.08447,NaN,NaN
1395384146.14728,NaN,NaN
1395384169.71286,NaN,NaN
1395384201.26334,NaN,NaN
1395384210.33994,NaN,NaN
1395384232.86755,NaN,NaN
1395384264.37296,NaN,NaN
1395384273.46927,NaN,NaN
1395384278.05106,NaN,NaN
1395384287.12753,NaN,NaN
1395384296.18811,NaN,NaN
1395384327.68765,NaN,NaN
1395384336.75934,NaN,NaN
1395384341.34308,NaN,NaN
1395384359.39261,NaN,NaN
1395384377.42603,NaN,NaN
1395384390.98373,NaN,NaN
1395384400.04303,NaN,NaN
1395384404.62347,NaN,NaN
1395384422.67468,NaN,NaN
1395384454.26819,NaN,NaN
1395384463.33691,NaN,NaN
1395384467.92456,NaN,NaN
1395384486.68179,NaN,NaN
1395384518.33765,NaN,NaN
1395384527.39136,NaN,NaN
1395384549.91638,NaN,NaN
1395384554.48947,NaN,NaN
1395384581.4852,NaN,NaN
1395384590.54431,NaN,NaN
1395384613.05923,NaN,NaN
1395384644.55545,NaN,NaN
1395384653.63913,NaN,NaN
1395384676.16824,NaN,NaN
1395384680.74063,NaN,NaN
1395384707.7464,NaN,NaN
1395384716.81638,NaN,NaN
1395384739.34256,NaN,NaN
1395384771.46713,NaN,NaN
1395384780.89603,NaN,NaN
1395384803.44687,NaN,NaN
1395384812.52756,NaN,NaN
1395384835.05777,NaN,NaN
1395384844.12161,NaN,NaN
1395384866.66656,NaN,NaN
1395384889.22003,NaN,NaN
1395384898.29755,NaN,NaN
1395384907.3605,NaN,NaN
1395384929.90536,NaN,NaN
1395384952.44998,NaN,NaN
1395384961.51251,NaN,NaN
1395384970.5679,NaN,NaN
1395384984.1264,NaN,NaN
1395384993.20212,NaN,NaN
1395385012.59714,NaN,NaN
1395385027.53516,NaN,NaN
1395385032.23779,NaN,NaN
1395385059.27567,NaN,NaN
1395385090.80789,NaN,NaN
1395385095.40701,NaN,NaN
1395385122.46732,NaN,NaN
1395385153.96036,NaN,NaN
1395385158.53848,NaN,NaN
1395385185.57144,NaN,NaN
1395385217.08533,NaN,NaN
1395385221.66547,NaN,NaN
1395385249.522,NaN,NaN
1395385281.9285,NaN,NaN
1395385286.65338,NaN,NaN
1395385291.37439,NaN,NaN
1395385314.547,NaN,NaN
1395385319.25641,32.68685333333333,-78.57258166666666
1395385344.19077,NaN,NaN
1395385349.34436,NaN,NaN
1395385379.6293,NaN,NaN
1395385404.61157,NaN,NaN
1395385409.67996,NaN,NaN
1395385447.42001,NaN,NaN
1395385467.6633,NaN,NaN
1395385477.70819,NaN,NaN
1395385492.82397,NaN,NaN
